`mesh_descriptor_uid`,`name`,`annotation`,`created_at`,`updated_at`,`deleted`
D035723,Mesembryanthemum,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035741,Vernonia,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035742,Mikania,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035761,Wedge Argument,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035781,Siblings,use only when the subject of discussion,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035782,Dalbergia,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035801,Amomum,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035841,Behavioral Research,behavioral research as a field or the progress or status of behavioral research; do not add routinely for specific studies in behavior: Manual 29.16,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035842,Research Subjects,"use when the ethical, legal, psychological, or social implications of the subjects' status are discussed",2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035843,Biomedical Research,"biomedical research as a field or the progress or status of biomedical research; do not add routinely for specific studies in biomedicine; do not coord with MEDICINE: Manual 29.16; for Clinical Research, CLINICAL TRIALS AS TOPIC (see note there) and HUMAN EXPERIMENTATION are also available",2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035844,Researcher-Subject Relations,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035845,Research Embryo Creation,mammalian only,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035846,Law Enforcement,specify geog,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035862,Vulnerable Populations,HUMAN only,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035863,Moral Development,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035881,Compensation and Redress,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035901,Hypocrea,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035921,Hepatitis A Antigens,"for antigens to human virus, coord IM with HEPATITIS A VIRUS, HUMAN /immunol (IM)",2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035922,Hepatitis A Antibodies,"for antibodies to human virus, coordinate IM with HEPATITIS A VIRUS, HUMAN /immunol (IM)",2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035923,Hepatitis delta Antigens,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035924,Montanoa,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035925,Iron-Regulatory Proteins,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035926,Hepatophyta,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035941,Iron Regulatory Protein 1,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035942,Iron Regulatory Protein 2,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035961,Alismatidae,prefer specific plant;  coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035962,Zosteraceae,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035964,Oxocins,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D035981,Hedera,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036002,ADP Ribose Transferases,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036022,Capsid Proteins,CAPSID is also available; see SCR for many organism-specific VP numbered proteins,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036061,Solanum glaucophyllum,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036081,"Receptors, Eph Family",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036082,"Receptor, EphA1",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036083,Atractylis,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036084,Callilepis,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036101,Cord Blood Stem Cell Transplantation,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036102,Peripheral Blood Stem Cell Transplantation,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036103,Nanotechnology,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036104,"Receptor, EphA2",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036121,"Receptor, EphA3",see SCR for species specific terms,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036122,"Receptor, EphA4",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036123,"Receptor, EphA5",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036124,"Receptor, EphA6",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036141,"Receptor, EphA7",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036142,Mentha piperita,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036143,"Receptor, EphA8",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036145,Ginsenosides,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036183,"Receptor, EphB2",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036201,"Receptor, EphB5",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036223,"Receptor, EphB3",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036224,"Receptor, EphB4",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036225,"Receptor, EphB1",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036226,Seedling,coordinate with specific plant,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036261,"Receptor, EphB6",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036262,Empirical Research,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036281,Genetic Research,genetic research as a field or the progress or status of genetic research; do not add routinely for specific research studies in genetics,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036301,Qualitative Research,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036302,Therapeutic Human Experimentation,"use only when ethical, legal, psychological, or social issues are discussed",2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036341,Intercellular Signaling Peptides and Proteins,general or unspecified; prefer specifics; coordinate with PARACRINE COMMUNICATION if pertinent; INTRACELLULAR SIGNALING PEPTIDES AND PROTEINS is also available,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036342,Ephrins,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036343,Pterocarpans,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036361,Peptide Hormones,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036381,Diarylheptanoids,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036382,Ephrin-A1,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036383,Ephrin-A2,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036384,Ephrin-A3,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036385,Ephrin-A4,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036386,Ephrin-A5,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036387,Ephrin-B1,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036388,Ephrin-B2,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036389,Ephrin-B3,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036401,"Toxicity Tests, Chronic",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036421,"Nerve Fibers, Unmyelinated",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036441,Osmeriformes,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036461,Mallotus Plant,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036481,Bauhinia,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036501,Metered Dose Inhalers,do not confuse X ref SPACER INHALERS with INHALATION SPACERS,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036502,"Infusions, Intralesional","do not confuse with INJECTIONS, INTRALESIONAL",2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036503,Inhalation Spacers,do not confuse with SPACER INHALERS see METERED DOSE INHALERS,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036541,ADP-ribosyl Cyclase,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036542,"Tomography, Spiral Computed",do not confuse with SPIRAL CONE-BEAM COMPUTED TOMOGRAPHY,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036561,Cajanus,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036562,Helichrysum,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036563,Cyclic ADP-Ribose,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036581,Ratibida,"X ref CONEFLOWER, PRAIRIE: CONEFLOWER, PURPLE see ECHINACEA and CONEFLOWER, ORANGE see RUDBECKIA are also available; coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29",2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036582,Rudbeckia,"X ref CONEFLOWER, ORANGE: CONEFLOWER, PURPLE see ECHINACEA and CONEFLOWER, PRAIRIE see RATIBIDA are also available; coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29",2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036601,Eclipta,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036602,Eupatorium,EUPATORIUM REBAUDIANUM see STEVIA; EUPATORIUM ODORATUM see CHROMOLAENA and EUPATORIUM ADENOPHORUM see AGERATINA are also available; for other species check plant taxonomy reference: Manual 22.37; coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036603,Ageratina,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036604,Chromolaena,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036621,Geigeria,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036622,Gnaphalium,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036623,Grindelia,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036624,Solidago,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036625,Stevia,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036641,"Microscopy, Fluorescence, Multiphoton",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036661,Echium,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036681,Fluorescence Recovery After Photobleaching,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036701,Limonins,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036702,Quassins,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036703,Blastula,"non-mammalian only; mammalian, use BLASTOCYST",2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036721,Scoparia,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036741,Plant Tumor-Inducing Plasmids,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036761,"Ultrasound, High-Intensity Focused, Transrectal",,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036781,Fimbriae Proteins,"Coordinate with PILI, SEX  if involved in BACTERIAL CONJUGATION, otherwise coordinate with FIMBRIAE, BACTERIAL",2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036801,Parturition,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036821,Endometrial Stromal Tumors,coord IM with histol type of neopl (IM),2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036841,Ciguatera Poisoning,,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036861,"Delivery, Obstetric","""tokolysis"": translate as ""tocolysis"" & index as TOCOLYSIS",2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036881,Long-Term Synaptic Depression,note category: do not confuse with clinical DEPRESSION or DEPRESSIVE DISORDERS,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036882,Kalopanax,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036901,Petasites,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036902,Voacanga,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
D036903,Aspalathus,coord with specific PLANT STRUCTURES term if pertinent; for use in therapy coord IM with PHYTOTHERAPY (IM) + disease/drug ther (IM) + PLANT PREPARATIONS or its indentations/ther use (IM or NIM) + specific plant chemical /ther use (IM) if pertinent; Manual 26.29,2010-01-01 00:00:00,2010-01-01 00:00:00,0
