`mesh_descriptor_uid`,`previous_indexing`,`mesh_previous_indexing_id`
D038226,Crystallins (1987-2002),10984
D038262,Cochlear Implants (1992-2002),10985
D038263,Cochlear Implantation (1992-2002),10986
D038321,Blood Glucose (1981-2002),10987
D038341,Ca(2+)-Calmodulin Dependent Protein Kinase (1973-2002),10988
D038361,Neurosurgery (1995-2002),10989
D038362,Ca(2+)-Calmodulin Dependent Protein Kinase (1995-2002),10990
D038381,Neisseria meningitidis (1965-2002),10991
D038421,Epilepsy (1965-2002),10992
D038441,Diet (1984-2002),10993
D038461,Protein Kinases (1990-1993),10994
D038481,"Epilepsy, Temporal Lobe (1965-2002)",10995
D038501,Poly(ADP-ribose) Polymerases (1998-2002),10996
D038522,Twins (1966-2002),10997
D038524,Magnetic Resonance Imaging (1989-2002),10998
D038541,Neisseria meningitidis (1972-2002),10999
D038542,Neisseria meningitidis (1974-2002),11000
D038581,Neisseria meningitidis (1974-2002),11001
D038582,Neisseria meningitidis (1976-2002),11002
D038601,Ribosomal Proteins (1981-2002),11003
D038602,"Mice, Inbred Strains (1972-2002)",11004
D038642,Brain Injuries (1984-2002),11005
D038681,Activins (2002),11006
D038702,Activins (1994-2002),11007
D038744,Protein-Serine-Threonine Kinases (1993-1997),11008
D038761,Photochemistry (1972-2002),11009
D038762,Ribosomal Protein S6 Kinases (1990-2002),11010
D038781,"Diagnostic Techniques, Otological (1978-2002)",11011
D038861,"Medicine, Chinese Traditional (1983-2002)",11012
D038901,Mental Retardation/genetics (1971-2002),11013
D038921,Mental Retardation/genetics (1975-2002),11014
D038941,RNA-Binding Proteins (1991-2002),11015
D038981,Integrins (1983-2002),11016
D038982,Collagen Receptors (1991-2002),11017
D038983,Glycolipids (1976-2002),11018
D039001,Integrins (1966-2002),11019
D039002,Bacteriophages (1965-2002),11020
D039021,"Proctocolectomy, Restorative (1989-2002)",11021
D039041,Integrins (1991-2002),11022
D039061,Terminology (1978-2002),11023
D039081,"Receptors, Fibronectin (1992-2002)",11024
D039102,Carrier Proteins (1982-2002),11025
D039103,RNA-Binding Proteins (1995-2002),11026
D039121,Integrins (1992-2002),11027
D039122,RNA-Binding Proteins (1993-2002),11028
D039141,Muscular Dystrophies (1969-2002),11029
D039161,"Antigens, Surface (1988-2002)",11030
D039181,Hydroxylases (1966-2002),11031
D039201,Integrins (1992-2002),11032
D039221,RNA-Binding Proteins (1992-2002),11033
D039222,Integrins (1994-2002),11034
D039223,RNA-Binding Proteins (1992-2002),11035
D039241,RNA-Binding Proteins (1992-2002),11036
D039341,Platelet Glycoprotein GPIIb-IIIa Complex (1996-2002),11037
D039381,RNA-Binding Proteins (1981-2002),11038
D039382,Nutrition (1979-2002),11039
D039401,Nutrition (1979-2002),11040
D039421,"Antigens, CD (1996-2002)",11041
D039422,"Antigens, CD (1995-2002)",11042
D039423,"Antigens, CD (1996-2002)",11043
D039441,"Antigens, CD (1994-2002)",11044
D039481,Macrophage-1 Antigen (1990-2002),11045
D039482,"Antigens, CD (1996-2002)",11046
D039502,RNA-Binding Proteins (1981-2002),11047
D039503,"Antigens, CD (1994-2002)",11048
D039521,Integrin alphaXbeta2 (1995-2002),11049
D039561,Peptide Initiation Factors (1986-2002),11050
D039562,Peptide Initiation Factors (1983-2002),11051
D039563,Benzhydryl Compounds (1982-2002),11052
D039564,"Antigens, CD (1994-2002)",11053
D039601,Peptide Initiation Factors (1980-2002),11054
D039602,Emergency Medical Services (1991-2002),11055
D039603,Peptide Initiation Factors (1997-2002),11056
D039604,Communication (1969-2002),11057
D039621,Peptide Initiation Factors (1990-2002),11058
D039641,Integrins (1990-2002),11059
D039642,Peptide Initiation Factors (1973-2002),11060
D039661,"Antigens, CD (1996-2002)",11061
D039662,Bacterial Proteins (1966-1972),11062
D039663,"Antigens, CD (1996-2002)",11063
D039665,Peptide Initiation Factors (1979-2002),11064
D039681,Coumarins (1977-2002),11065
D039682,Lipodystrophy (1998-2002),11066
D039702,Terminology (1970-2002),11067
D039703,"Vocabulary, Controlled (1996-2002)",11068
D039721,Psychiatric Status Rating Scales (1980-2002),11069
D039741,Allergens (1968-2002),11070
D039781,MEDLINE (1999-2002),11071
D039821,Terpenes (1965-2002),11072
D039823,Pyrans (1972-2002),11073
D039841,"Antigens, Surface (1984-1991)",11074
D039842,"Antigens, Surface (1992-2002)",11075
D039861,Eukaryotic Initiation Factor-1 (1989-2002),11076
D039881,Peptide Initiation Factors (1990-2002),11077
D039902,Stem Cells or specifics (1982-2002),11078
D039904,Stem Cells or specifics (1972-2002),11079
D039921,Nerve Tissue Proteins (1998-2002),11080
D039941,Actinomycetales Infections (1984-2002),11081
D039942,Nerve Tissue Proteins (1991-2002),11082
D039943,Nerve Tissue Proteins (1998-2002),11083
D039981,Mites (1969-2002),11084
D040001,Mites (1968-2002),11085
D040002,Mites (1966-2002),11086
D040021,Mites (1965-2002),11087
D040041,Mites (1967-2002),11088
D040042,Mites (1966-2002),11089
D040061,Peptide Initiation Factors (1982-2002),11090
D040102,Mites (1966-2002),11091
D040121,Glycoproteins (1993-2002),11092
D040142,Brevibacterium (1967-2002),11093
D040143,Actinomycetales (1974-2002),11094
D040161,Actinomycetales (1980-2002),11095
D040181,"Genetic Diseases, Inborn (1966-2002)",11096
D040201,Integrins (1992-1995),11097
D040262,Protein-Tyrosine Kinase (1993),11098
D040281,Proto-Oncogene Proteins (1991-2002),11099
D040301,Protein-Tyrosine Kinase (1993),11100
D040321,Receptor Protein-Tyrosine Kinases (1994-2002),11101
D040343,Health Surveys (1985-2002),11102
D040361,Health Promotion (1990-2002),11103
D040421,Telephone (1991-2002),11104
D040501,"Antigens, Differentiation (1989-2002)",11105
D040502,"Antigens, Differentiation (1999-2002)",11106
D040503,Coffee (1966-2002),11107
D040541,Marketing of Health Services (1979-2002),11108
D040542,Signal Transduction (1973-2002),11109
D040701,"Stress Disorders, Post-Traumatic (1995-2002)",11110
D040881,Lymphocyte Function-Associated Antigen-1 (1995-2002),11111
D040901,Proteome (2000-2002),11112
D040921,"Stress Disorders, Post-Traumatic (1980-2002)",11113
D040961,Gene Frequency (1968-2002),11114
D040981,Acinetobacter (1988-2002),11115
D041001,Babesia (1969-2002),11116
D041002,Brucella (1968-2002),11117
D041021,Brucella (1963-2002),11118
D041022,Candida (1964-2002),11119
D041041,Citrobacter (1973-2002),11120
D041061,Ehrlichia (1969-2002),11121
D041081,Ehrlichia (1975-2002),11122
D041101,Ehrlichia (1985-2002),11123
D041102,Rickettsiaceae (1969-2002),11124
D041103,Ehrlichia (1986-2002),11125
D041121,Klebsiella (1970-2002),11126
D041122,Plasmodium (1966-2002),11127
D041141,Rickettsia (1972-2002),11128
D041161,Rickettsia (1990-2002),11129
D041162,Staphylococcus (1981-2002),11130
D041181,Staphylococcus (1984-2002),11131
D041201,Taenia (1965-2002),11132
D041202,Taenia (1965-2002),11133
D041221,Candida (1967-2002),11134
D041242,Vibrio cholerae (1993-2002),11135
D041261,Vibrio (1981-2002),11136
D041281,Leptospira interrogans (1980-2002),11137
D041301,Leptospira interrogans (1966-2002),11138
D041321,Chromosomes (1966-1967),11139
D041322,Chromosomes (1966-1967),11140
D041341,Leptospira interrogans (1966-2002),11141
D041342,Bedding and Linens (1988-1991),11142
D041343,Leptospira interrogans (1964-2002),11143
D041361,Infant Care (1972-2002),11144
D041381,Infant Care (1989-2002),11145
D041382,Clothing (1990-1991),11146
D041383,Leptospira interrogans (1980-2002),11147
D041401,Leptospira interrogans (1976-2002),11148
D041441,Retinal Degeneration (1969-2002),11149
D041522,Archaea (1996-1999),11150
D041541,Archaea (1999-2000),11151
D041542,Archaea (1985-1997),11152
D041543,Archaea (1991-2001),11153
D041581,Bacteria (1982-2003),11154
D041602,Protozoa (1988-2003),11155
D041603,Pinus (2002-2003),11156
D041604,Pinus (2002-2003),11157
D041605,Pinus (2002-2003),11158
D041622,Tomography (1982-2003),11159
D041623,Tomography (1991-2003),11160
D041641,Musculoskeletal System/growth & development (1991-2003),11161
D041681,3T3 Cells (1991-2003),11162
D041701,3T3 Cells (1991-2003),11163
D041702,3T3 Cells (1991-2003),11164
D041721,Cell Line (1977-1991),11165
D041743,Drug Interactions (1970-2003),11166
D041761,Cholelithiasis (1965-2003),11167
D041781,Cholestasis (1965-2003),11168
D041801,Acetobacteraceae (1999-2003),11169
D041821,Acetobacter (1997-2001),11170
D041822,Acetobacter (2000-2003),11171
D041861,Bacteria (1974-2003),11172
D041881,Cholecystitis (1964-2003),11173
D041882,Cholecystitis (1965-2003),11174
D041883,Bacteria (1964-2003),11175
D041903,Rhodobacter (1996-2003),11176
D041923,Adolescence (1965-2003),11177
D041941,Milk (1968-2003),11178
D041942,Milk (1965-2003),11179
D041943,Infant Nutrition (1968-2003),11180
D041961,Deuterium (1965-2003),11181
D041981,Gastrointestinal System (1965-2003),11182
D042002,Chromatin/metabolism (1978-2003),11183
D042021,Brucella (1972-2003),11184
D042041,Alphaproteobacteria (2000-2003),11185
D042061,Brucella (1964-2003),11186
D042081,Azospirillum (1978-2003),11187
D042084,Paracoccus (1999-2003),11188
D042101,Cholecystitis (1966-2003),11189
D042121,Contraceptive Devices (1978-2003),11190
D042161,Rhizobium (1969-2003),11191
D042162,Rhizobium (1991-2003),11192
D042163,Rhizobium (1993-2003),11193
D042181,Sinorhizobium (1999-2003),11194
D042182,Rhodospirillum (1989-2003),11195
D042262,"Refraction, Ocular (1966-2003)",11196
D042282,Dissection (1966-2003),11197
D042321,Anaplasma (1966-2003),11198
D042322,Anaplasma (1964-2003),11199
D042323,Anaplasma (1968-2003),11200
D042361,Breast (1965-2003),11201
D042381,Granulocytes or specifics (1975-2003),11202
D042402,Alcaligenes (1965-2003),11203
D042421,Histones (2000-2003),11204
D042422,Alcaligenes (1972-2003),11205
D042441,Alcaligenes (1971-2003),11206
D042442,Angiogenesis Factor (1981-2003),11207
D042461,Endothelial Growth Factors (2000-2003),11208
D042481,Alcaligenes (1965-2003),11209
D042482,Bordetella (1984-2003),11210
D042483,Bordetella (1964-2003),11211
D042501,Angiogenesis Modulating Agents (1973-2003),11212
D042522,DNA Replication (1968-2003),11213
D042561,Endothelial Growth Factors (1996-2003),11214
D042582,Endothelial Growth Factors (1996-2003),11215
D042602,Burkholderia cepacia (1999-2003),11216
D042622,"Repetitive Sequences, Nucleic Acid or specifics (1993-2003)",11217
D042643,Endothelial Growth Factor (1997-2003),11218
D042662,Angiogenesis Factor (2003),11219
D042683,Angiogenesis Factor (2003),11220
D042702,Angiogenesis Factor (2003),11221
D042724,"Estrogens, Conjugated (1975-2003)",11222
D042725,Burkholderia (1996-2003),11223
D042726,Burkholderia (1998-2003),11224
D042743,Gram-Negative Aerobic Bacteria (1965-2003),11225
D042744,Gram-Negative Aerobic Bacteria (1966-2003),11226
D042763,Gammaproteobacteria (2001-2003),11227
D042764,Receptor Protein-Tyrosine Kinases (1994-2003),11228
D042782,Ethinyl Estradiol (1968-2003),11229
D042783,Endothelium (1973-2003),11230
D042787,Protein-Tyrosine Kinase (1993),11231
D042803,Betaproteobacteria (1998-2003),11232
D042804,Neisseria (1980-2003),11233
D042805,Neisseria (1970-2003),11234
D042806,Neisseria (1973-2003),11235
D042807,Neisseria (1970-2003),11236
D042808,Neisseria (1966-2003),11237
D042810,Protein-Tyrosine Kinase (1992-1993),11238
D042842,Hydroxysteroid Dehydrogenases (1978-2003),11239
D042843,Glucose Dehydrogenases (1974-2003),11240
D042844,L-Lactate Dehydrogenase (1974-2003),11241
D042845,Oxidoreductases (1980-2003),11242
D042846,Cyclin-Dependent Kinases (2000-2003),11243
D042882,Cholelithiasis (1965-2003),11244
D042883,Cholelithiasis (1965-2003),11245
D042925,Protein-Serine-Threonine Kinases (1996-2003),11246
D042926,Cytochrome P-450 Enzyme System (1982-2003),11247
D042931,Oxidoreductases (1979-2003),11248
D042942,"Amino Acids, Branched Chain (1979-1981)",11249
D042943,Oxidoreductases (1980-2003),11250
D042944,Cholestenones (1970-1982),11251
D042962,Acyl Coenzyme A (1980-1981),11252
D042963,Succinate Dehydrogenase (1980-2003),11253
D042964,Fatty Acid Desaturases (1982-2003),11254
D042965,Amine Oxidoreductases (1986-2003),11255
D042966,Cytochrome Reductases (1975-2003),11256
D042967,Cytochrome Reductases (1983-2003),11257
D043025,Immunoglobulins (1978-2003),11258
D043143,Digestive System (1997-2003),11259
D043168,Angiostatin (1994-2003),11260
D043169,Collagen (1997-2003),11261
D043170,Collagen (1994-2003),11262
D043171,Chromosome Aberrations (1967-2003),11263
D043182,Carboxylic Ester Hydrolases (1981-2003),11264
D043183,Colonic Diseases (1967-1970),11265
D043203,Phospholipases (1983-2003),11266
D043204,"Metabolism, Inborn Errors (1977-2003)",11267
D043205,Hydroxysteroid Dehydrogenases (1999-2003),11268
D043209,Hydroxysteroid Dehydrogenases (1992-2003),11269
D043211,Exodeoxyribonucleases (1983-2003),11270
D043222,Thiolester Hydrolases (1983-2003),11271
D043223,Endodeoxyribonucleases (1987-2003),11272
D043224,Deoxyribonucleases (1975-1979),11273
D043244,Endonucleases (1979-1982),11274
D043262,Endonucleases (1979-2003),11275
D043263,Phosphoprotein Phosphatase (1980-2003),11276
D043264,Phosphoric Diester Hydrolases (1978-2003),11277
D043265,Phosphatidylinositols (1977-1982),11278
D043266,Arylsulfatases (1997-2003),11279
D043283,Chromosome Fragility (1982-2003),11280
D043302,Milk (1963-2003),11281
D043303,Esterases (1980-2003),11282
D043322,beta-Galactosidase (1990-2003),11283
D043323,Mannosidases (1980-2003),11284
D043324,Fructose (1979-1981),11285
D043325,Glycoside Hydrolases (1975-1994),11286
D043326,beta-Glucosidase (1979-2003),11287
D043343,Testosterone (1965-2003),11288
D043344,Animals (1963-1999),11289
D043364,Glycoside Hydrolases (1980-1994),11290
D043366,Cellulase (1974-2003),11291
D043367,Betaproteobacteria (2000-2003),11292
D043368,Betaproteobacteria (1995-2003),11293
D043370,Nitrosomonas (1965-2003),11294
D043371,"Fatty Acids, Unsaturated (1980-2003)",11295
D043373,Follicle Stimulating Hormone (1966-2003),11296
D043382,N-Glycosyl Hydrolases (1981-2003),11297
D043383,Hydrolases (1976-2003),11298
D043384,Aminopeptidases (1981-2003),11299
D043402,Carboxypeptidases (1968-2003),11300
D043422,Carboxypeptidases (1974-2003),11301
D043423,Carboxypeptidases (1982-2003),11302
D043424,Carboxypeptidases (1974-2003),11303
D043425,Carboxypeptidases (1999-2003),11304
D043484,Aspartic Endopeptidases (1994-2003),11305
D043485,"Paraganglia, Nonchromaffin (1989-2003)",11306
D043523,Amidohydrolases (1983-2003),11307
D043524,Amidohydrolases (1979-2003),11308
D043525,Cytosine (1978-1982),11309
D043542,DNA (1977-2003),11310
D043562,"Receptors, Cell Surface (1968-2003)",11311
D043563,Chemoreceptors (1991-2003),11312
D043564,Pyrophosphatases (1980-2003),11313
D043582,Dihydroprogesterone (1976-2003),11314
D043583,Acid Anhydride Hydrolases (1994-2003),11315
D043585,Muscarinic Receptors (1996-2003),11316
D043586,Carboxy-Lyases (1983-2003),11317
D043587,"Receptors, Muscarinic (1994-2003)",11318
D043588,"Receptors, Muscarinic (1996-2003)",11319
D043603,Carbon-Oxygen Lyases (1978-2003),11320
D043604,Glomus Tumor (1974-2003),11321
D043607,20-Hydroxysteroid Dehydrogenases (1978-2003),11322
D043642,"Receptors, Muscarinic (1996-2003)",11323
D043643,"Receptors, Muscarinic (1996-2003)",11324
D043682,"Receptors, Purinergic P1 (1994-2003)",11325
D043683,"Receptors, Purinergic P1 (1994-2003)",11326
D043684,"Receptors, Purinergic (1997-2003)",11327
D043704,"Receptors, Purinergic P1 (1997-2003)",11328
D043705,"Receptors, Purinergic P1 (1994-2003)",11329
D043743,Ligases (1983-2003),11330
D043762,Reproduction (1965-2003),11331
D043782,"Receptors, Bradykinin (1996-2003)",11332
D043783,"Receptors, Bradykinin (1996-2003)",11333
D043802,GTP-Binding Proteins (1999-2000),11334
D043803,Polycyclic Hydrocarbons (1989-2003),11335
D043823,Paclitaxel (1992-2003),11336
D043844,"Ethers, Cyclic (1974-2003)",11337
D043882,"Receptors, Drug (1988-2003)",11338
D043883,Cannabinoids (1992-2003),11339
D043884,"Receptors, Drug (1995-2003)",11340
D043885,"Receptors, Drug (1995-2003)",11341
D043886,"Receptors, Cholecystokinin (1988-2003)",11342
D043887,"Receptors, Cholecystokinin (1989-2003)",11343
D043902,Pyrococcus (1998-2003),11344
D043903,Archaea (1996-1997),11345
D043922,Pharmacogenetics (1993-2003),11346
D043924,Angiogenesis Factor (1973-2003),11347
D043925,Angiogenesis Factor (1973-2003),11348
D043963,"Diverticulum, Colon (1965-2003)",11349
D044002,Plants (1983-2003),11350
D044003,Bryopsida (1995-2003),11351
D044004,Xanthenes (1963-2003),11352
D044005,Isoquinolines (1969-2003),11353
D044006,"Receptors, Prostaglandin (1981-2003)",11354
D044022,"Receptors, Endothelin (1993-2003)",11355
D044023,"Receptors, Endothelin (1993-2003)",11356
D044024,Naphthalenes (1965-2003),11357
D044042,"Receptors, Immunologic (1980-2003)",11358
D044045,Hydroxyeicosatetraenoic Acids (1984-2003),11359
D044062,Epoprostenol (1977-2003),11360
D044063,Gram-Negative Anaerobic Bacteria (1999-2003),11361
D044066,Gram-Negative Facultatively Anaerobic Rods (1976-2003),11362
D044082,Citrobacter freundii (1995-2003),11363
D044083,Enterobacter (1979-2003),11364
D044084,Erwinia (1965-2003),11365
D044086,Enterobacteriaceae (1974-2003),11366
D044087,"Antigens, CD (1985-2003)",11367
D044088,"Receptors, Gastrointestinal Hormone (1987-1998)",11368
D044089,Nerve Tissue Proteins (2000-2003),11369
D044090,Serratia (1973-2003),11370
D044091,"Receptors, Neuropeptide (1997-2003)",11371
D044092,"Receptors, Neuropeptide (1997-2003)",11372
D044093,"Receptors, Neuropeptide (1997-2003)",11373
D044094,"Receptors, Cell Surface (1984-2003)",11374
D044095,Proteus (1982-2003),11375
D044101,"Receptors, Corticotropin (1994-2003)",11376
D044102,"Receptors, Corticotropin (1999-2003)",11377
D044103,"Receptors, Corticotropin (1994-2003)",11378
D044104,"Receptors, Corticotropin (1994-2003)",11379
D044105,"Receptors, Cell Surface (1993)",11380
D044106,Enterobacteriaceae (1995-2003),11381
D044122,"Receptors, Cell Surface (1996-2003)",11382
D044123,"Receptors, Cell Surface (1996-2003)",11383
D044124,Yersinia (1979-2003),11384
D044128,Legionella (1981-2003),11385
D044129,Gammaproteobacteria (1997-2003),11386
D044131,Actinobacillus (1971-2003),11387
D044132,Actinobacillus (1974-2003),11388
D044133,Actinobacillus (1966-2003),11389
D044134,Haemophilus (1977-2003),11390
D044135,Haemophilus (1966-2003),11391
D044136,Haemophilus (1968-2003),11392
D044137,Haemophilus (1974-2003),11393
D044138,Haemophilus (1973-2003),11394
D044139,"Receptors, Angiotensin (1996-2003)",11395
D044140,"Receptors, Angiotensin (1996-2003)",11396
D044142,Pasteurella (1969-2003),11397
D044149,Vibrio (1969-2003),11398
D044162,Peptide Hormones (2003),11399
D044163,Vibrio cholerae (1981-2003),11400
D044164,Vibrio (1981-2003),11401
D044165,Vibrio (1987-2003),11402
