`mesh_descriptor_uid`,`previous_indexing`,`mesh_previous_indexing_id`
D057567,Memory (1966-2010),14232
D057585,Aeromonas (1984-2010),14233
D057586,Retina (1967-2010),14234
D057625,Electrophoresis or specifics (1970-2010),14235
D057645,Muscles (1963-1985),14236
D057665,Plant Extracts (2004-2010),14237
D057667,Electric Injuries (1992-2010),14238
D057685,Plants (1968-2010),14239
D057688,Cell Movement (1981-2010),14240
D057705,Endothelium or specifics (1984-2010),14241
D057747,Subgingival Curettage (1978-2010),14242
D057748,Injections or specifics (1976-2010),14243
D057765,Esophagitis (1978-2010),14244
D057767,Osteoarthritis (1968-2010),14245
D057768,Cyanosis (1996-2010),14246
D057769,Myocardial Revascularization (1993-2010),14247
D057770,Hyalin (1975-2010),14248
D057772,Vasculitis (1963-2010),14249
D057774,Hypotension (1991-2010),14250
D057785,Catheterization or specifics (1960-2010),14251
D057787,Staphylococcus (1989-2010),14252
D057788,Staphylococcus (1969-2010),14253
D057789,Staphylococcus (1981-2010),14254
D057790,Staphylococcus (1976-2010),14255
D057805,"Animals, Domestic (1963-2010)",14256
D057807,Strongylida (2006-2010),14257
D057808,Strongylida (1965-2010),14258
D057809,Cell Line or specifics (1994-2010),14259
D057825,"Electrophoresis, Gel, Two-Dimensional (2002-2010)",14260
D057826,Retinal Degeneration (1973-2010),14261
D057828,Informed Consent (1978-2010),14262
D057829,Transsexualism (1989-2010),14263
D057830,Transsexualism/surgery (1968-2010),14264
D057831,Thrombophlebitis (1989-2010),14265
D057832,Follow-Up Studies (1975-2010),14266
D057845,Pentosyltransferases (1982-2010),14267
D057846,Peptides (2000-2010),14268
D057847,Hypolipidemic Agents (1966-2010),14269
D057849,Motion Perception (1980-2010),14270
D057850,Disorders of Sex Development (1964-2010),14271
D057851,Eye Injuries (1986-2010),14272
D057865,Plants (1996-2010),14273
D057867,Prosthesis Failure (1996-2010),14274
D057868,Postoperative Complications (1966-2010),14275
D057872,Pulpectomy (2000-2010),14276
D057873,Periodontitis (1991-2010),14277
D057885,Trisomy (1968-2010),14278
D057886,Oxidation-Reduction (1966-1991),14279
D057887,"Malocclusion, Angle Class II (1979-2010)",14280
D057888,Iridoids (1979-2010),14281
D057889,Iridoids (1979-2010),14282
D057890,"Epigenesis, Genetic (2002-2010)",14283
D057891,Polyploidy (1967-2010),14284
D057892,Pelvis (1963-2010),14285
D057893,"Dental Implantation, Endosseous (2007-2010)",14286
D057895,Mutation (1994-2010),14287
D057896,Skin/pathology (1966-2010),14288
D057897,Reflex (1964-2010),14289
D057898,Heterozygote (1971-2010),14290
D057899,Phagocytosis (1962-2010),14291
D057905,Stem Cells (1999-2010),14292
D057906,Circadian Rhythm (1967-2010),14293
D057907,Synapses (1983-2010),14294
D057908,Laser Coagulation (1997-2010),14295
D057909,"Orthodontics, Corrective (1974-2010)",14296
D057911,Angiotensin II Type 1 Receptor Blockers (2004-2010),14297
D057912,"Receptor, Angiotensin, Type 2/antagonists & inhibitors (2001-2010)",14298
D057914,Agriculture (1965-2010),14299
D057915,Therapeutic Equivalency (1979-2010),14300
D057916,Influenza A virus (1984-2010),14301
D057917,Influenza A virus (1986-2010),14302
D057920,Influenza A virus (1997-2010),14303
D057921,Influenza A virus (1983-2010),14304
D057925,Hip Joint (2001-2010),14305
D057928,Urinary Catheterization (1975-2010),14306
D057929,Elbow Joint (1975-2010),14307
D057946,Chlorophyta (1971-2003),14308
D057947,Parenteral Nutrition (1996-2010),14309
D057949,Plants (2006-2010),14310
D057965,Carbon (2004-2010),14311
D057966,Hyperparathyroidism (1998-2010),14312
D057967,"Injections, Intraventricular (1976-2010)",14313
D057968,"Administration, Cutaneous (1982-2010)",14314
D057970,Drug Prescriptions (1975-2010),14315
D057971,Eye Injuries (1986-2010),14316
D058005,"Physicians, Family (1966-2010)",14317
D058006,Family Practice (1978-2010),14318
D058007,"Physicians, Family (1980-2010)",14319
D058008,Gammaretrovirus (2008-2010),14320
D058010,Personality Inventory (1978-2010),14321
D058011,Statistics as Topic (2003-2010),14322
D058012,Business (1966-2010),14323
D058013,Educational Measurement (1976-2010),14324
D058014,Veterans (1963-2010),14325
D058016,Health Facilities (1968-2010),14326
D058025,Curriculum (1990-2010),14327
D058028,Research (1991-2010),14328
D058065,Diabetes Complications (1974-2010),14329
D058066,Dermatitis (1987-2010),14330
D058068,Phenotype (2001-2010),14331
D058069,Tropical Medicine (2002-2010),14332
D058105,Polymers (1963-2010),14333
D058110,Pharmaceutical Preparations (1998-2010),14334
D058113,Surface Active Agents (1963-2010),14335
D058114,Eukaryota (1966-2010),14336
D058115,Oxidation-Reduction (2009-2010),14337
D058116,Acids (1969-2010),14338
D058117,Prostheses and Implants (1977-2010),14339
D058120,Chlorophyta (1970-2010),14340
D058126,Anesthesia or specifics (1963-2010),14341
D058128,Bandages (1964-2010),14342
D058129,Chlorophyta (1994-2010),14343
D058130,Chlorophyta (1978-2010),14344
D058131,Chlorophyta (1983-2010),14345
D058165,"Chromosomes, Human, Pair 22 (1997-2010)",14346
D058205,Tooth Bleaching (1973-2010),14347
D058206,Hair Preparations (1980-2010),14348
D058207,Small Ubiquitin-Related Modifier Proteins (2001-2010),14349
D058226,Atherosclerosis/pathology (1963-2010),14350
D058227,Amyloid (2004-2010),14351
D058245,Cognition (1992-2010),14352
D058246,Hypertension (1963-2010),14353
D058247,Hair Diseases (1990-2010),14354
D058251,Siphonaptera (1963-2010),14355
D058252,Xanthomatosis (1980-2010),14356
D058253,Siphonaptera (1963-2010),14357
D058254,Transportation of Patients (1963-2010),14358
D058256,Electroencephalography (1966-2010),14359
D058260,Siphonaptera (1964-2010),14360
D058262,Membrane Proteins (1998-2010),14361
D058263,Membrane Proteins (1998-2010),14362
D058264,Membrane Proteins (1998-2010),14363
D058266,Electrical Impedance (1993-2010),14364
D058267,Ectoparasitic Infestations (1969-2010),14365
D058285,"Skin Diseases, Parasitic (1972-2010)",14366
D058288,Umbilicus/pathology (1969-2010),14367
D058325,Phthiraptera (1983-2010),14368
D058326,Phthiraptera (1970-2010),14369
D058327,Hypoplastic Left Heart Syndrome/surgery (1995-2010),14370
D058365,Candidiasis (1978-2010),14371
D058385,Heart Valves/surgery (1972-2010),14372
D058386,Mitral Valve/surgery (1965-2010),14373
D058387,Fungemia (1991-2010),14374
D058406,"Cardiac Pacing, Artificial (1987-2010)",14375
D058407,Electroencephalography (1999-2010),14376
D058408,Th2 Cells (1995-2010),14377
D058409,"Pacemaker, Artificial (2000-2010)",14378
D058425,Viral Vaccines (1997-2010),14379
D058427,Desiccation (1977-2010),14380
D058429,Spirurida Infections (1992-2010),14381
D058430,Humerus (1964-2010),14382
D058431,Poaceae (1982-2010),14383
D058433,Bioreactors (2003-2010),14384
D058437,Retinal Diseases (1971-2010),14385
D058438,Water Supply (1980-2010),14386
D058439,Tissue Culture/methods (1986-2010),14387
D058440,Nitrates (1963-2010),14388
D058441,Soil Microbiology (1963-2010),14389
D058442,"Lens, Crystalline/pathology (1985-2010)",14390
D058443,Anxiety (1984-2010),14391
D058445,Aggression (1991-2010),14392
D058446,Ion Channels (1979-2010),14393
D058449,Injections (1977-2010),14394
D058450,Vitrectomy (1991-2010),14395
D058451,Oxidation-Reduction (1967-2010),14396
D058452,Biometry (1964-2010),14397
D058453,"Refraction, Ocular (1963-2010)",14398
D058456,Retinal Vessels (1967-2010),14399
D058457,Eyelashes/abnormalities (1970-2010),14400
D058458,Nitrogen (1963-2010),14401
D058465,Oxidation-Reduction (1963-2010),14402
D058467,Invertebrates (1973-2010),14403
D058469,"Receptors, Purinergic P2 (1994-2010)",14404
D058470,"Receptors, Purinergic P2 (1993-2010)",14405
D058474,"Receptors, Purinergic P2 (1996-2010)",14406
D058493,Diptera (1964-2010),14407
D058494,Muscular Dystrophies/congenital (1979-2010),14408
D058495,Gigantism (1977-2010),14409
D058498,Vertebroplasty (2006-2010),14410
D058499,Retinal Degeneration (2001-2010),14411
D058501,Enzyme-Linked Immunosorbent Assay (1983-2010),14412
D058502,"Abnormalities, Multiple (1984-2010)",14413
D058504,"T-Lymphocytes, Helper-Inducer (2007-2010)",14414
D058507,Host-Parasite Interactions (1970-2010),14415
D058527,"Lymphoma, Non-Hodgkin (1992-2010)",14416
D058529,Umbilical Arteries (1965-2010),14417
D058530,Datura (1965-2010),14418
D058534,Phosphatidylinositol 3-Kinases (1998-2010),14419
D058535,Fetal Diseases (1992-2010),14420
D058536,Kidney Pelvis (1962-2010),14421
D058538,Phosphatidylinositol 3-Kinases (1997-2010),14422
D058540,Syndrome (1972-2010),14423
D058541,Phosphatidylinositol 3-Kinases (1998-2010),14424
D058542,Electric Stimulation Therapy/instrumentation (1990-2010),14425
D058543,Phosphatidylinositol 3-Kinases (1998-2010),14426
D058544,Phosphatidylinositol 3-Kinases (1998-2010),14427
D058546,Phosphatidylinositol 3-Kinases (1998-2010),14428
D058565,Encephalitis (1967-2010),14429
D058566,Sacroiliac Joint (1963-2010),14430
D058567,Photosensitizing Agents (1994-2010),14431
D058568,Glucagonoma (1981-2010),14432
D058569,Joint Prosthesis (1972-2010),14433
D058572,Greenhouse Effect (2007-2010),14434
D058579,Chondroitin Sulfate Proteoglycans (1976-2010),14435
D058580,Nerve Tissue Proteins (1992-2010),14436
D058582,"Endoscopy, Gastrointestinal (2003-2010)",14437
D058585,Evoked Potentials or specifics (1995-2010),14438
D058605,Integration Host Factor (2002-2010),14439
D058606,Heart Conduction System (1972-2010),14440
D058608,Porosity (2002-2010),14441
D058609,Vision Tests (1963-2010),14442
D058610,Butyric Acids (1979-2010),14443
D058614,Seeds (1965-2010),14444
D058616,Probiotics (1998-2010),14445
D058618,Sensory Receptor Cells (1964-2010),14446
D058625,Liver Failure (1992-2010),14447
D058627,Head/abnormalities (1970-2010),14448
D058628,Fibroblasts (1972-2010),14449
D058630,Nerve Regeneration (1966-2010),14450
D058631,Dysostoses (1966-2010),14451
D058633,"Analgesics, Non-Narcotic (1995-2010)",14452
D058636,Surgical Equipment (1963-2010),14453
D058638,Surgical Equipment (1968-2010),14454
D058639,"Stress, Physiological (1993-2010)",14455
D058643,Insects (1965-1974),14456
D058645,"Electrophoresis, Polyacrylamide Gel (1988-2010)",14457
D058646,Sympathomimetics (1966-1968),14458
D058647,Sympathomimetics (1966-1968),14459
D058665,Sympathomimetics (1966-1968),14460
D058666,Sympathomimetics (1966-1968),14461
D058667,Sympathomimetics (1966-1968),14462
D058668,Sympatholytics (1966-1968),14463
D058669,Sympatholytics (1966-1968),14464
D058671,Sympatholytics (1966-1968),14465
D058672,Sympatholytics (1966-1968),14466
D058673,Sympatholytics (1966-1968),14467
D058676,Gram-Positive Endospore-Forming Bacteria (1991-2010),14468
D058677,Bacillaceae (2003-2010),14469
D058678,Bacillaceae (2002-2010),14470
D058679,Bacillaceae (1999-2010),14471
D058686,Subclavian Steal Syndrome (1986-2010),14472
D058687,Heart Arrest (1976-2010),14473
D058725,Pregnancy (1975-2010),14474
D058727,"RNA, Untranslated (2005-2010)",14475
D058728,Herbicides (1968-2010),14476
D058729,Peripheral Vascular Diseases (1991-2010),14477
D058731,Blood Transfusion/standards (1998-2010),14478
D058732,Embryonic Stem Cells (1986-2010),14479
D058733,Laparoscopy/methods (1995-2010),14480
D058735,Public Policy (1987-2010),14481
D058736,Intrauterine Devices (1977-2010),14482
D058737,"Arthroplasty, Replacement (2000-2010)",14483
D058739,Precancerous Conditions (1991-2010),14484
D058745,Knee Injuries (1993-2010),14485
D058748,Pain (1963-2010),14486
D058751,"Animals, Domestic (1963-2010)",14487
D058752,Surgical Flaps (1979-2010),14488
D058753,Larynx or specifics /surgery (1969-2010),14489
D058765,"Biofeedback, Psychology (1995-2010)",14490
D058767,Protein Folding (1992-2010),14491
D058785,GABA Agonists (1994-2010),14492
D058786,GABA Agonists (1994-2010),14493
D058787,GABA Antagonists (1994-2010),14494
D058788,GABA Antagonists (1994-2010),14495
D058805,GABA Plasma Membrane Transport Proteins/antagonists & inhibitors (2006-2010),14496
D058826,Serotonin Agonists (1993-2010),14497
D058827,Serotonin Agonists (1993-2010),14498
D058828,Serotonin/physiology (1966-1992),14499
D058829,Serotonin Antagonists (1978-2010),14500
D058830,Serotonin Antagonists (1978-2010),14501
D058831,Serotonin Antagonists (1978-2010),14502
D058832,Serotonin Antagonists (1978-2010),14503
D058833,Antithrombins (1976-2010),14504
D058834,Staphylococcaceae (2002-2010),14505
D058835,Streptococcus (1995-2008),14506
D058836,Leuconostocaceae (1993-2010),14507
D058846,"Antibodies, Monoclonal (1996-2010)",14508
D058849,Protein Folding (1992-2010),14509
D058850,Opioid-Related Disorders/rehabilitation (1981-2010),14510
D058866,Osteoporosis/complications (1982-2010),14511
D058870,Health Food (1997-2010),14512
D058871,Agriculture or specifics (1993-2010),14513
D058872,Disease Outbreaks (1966-2010),14514
D058873,Disease Outbreaks (1967-2010),14515
D058874,Wettability (2003-2010),14516
D058890,Mastitis (1971-2010),14517
D058891,3-Oxo-5-alpha-Steroid 4-Dehydrogenase/antagonists & inhibitors (1976-2010),14518
D058892,Adenosine Deaminase (1975-2010),14519
D058906,"Receptors, Purinergic P1/agonists (1994-2010)",14520
D058907,"Receptor, Adenosine A1/agonists (2004-2010)",14521
D058908,"Receptors, Adenosine A2/agonists (2004-2010)",14522
D058909,"Receptor, Adenosine A3/agonists (2004-2010)",14523
D058910,"Receptors, Purinergic P2/agonists (1994-2010)",14524
D058911,"Receptors, Purinergic P2/agonists (1994-2010)",14525
D058912,"Receptors, Purinergic P2/agonists (1993-2010)",14526
D058913,"Receptors, Purinergic/agonists (1986-2010)",14527
D058915,"Receptors, Purinergic P1/antagonists & inhibitors (1994-2010)",14528
D058916,"Receptor, Adenosine A1/antagonists & inhibitors (2004-2010)",14529
D058917,"Receptors, Adenosine A2/antagonists & inhibitors (2004-2010)",14530
D058918,"Receptor, Adenosine A3/antagonists & inhibitors (2004-2010)",14531
D058919,"Receptors, Purinergic P2/antagonists & inhibitors (1994-2010)",14532
D058920,"Receptors, Purinergic P2/antagonists & inhibitors (1994-2010)",14533
D058921,"Receptors, Purinergic P2/antagonists & inhibitors (1993-2010)",14534
D058922,Breast Neoplasms (1973-2010),14535
D058923,Tibia (1967-2010),14536
D058926,Awareness (1976-2010),14537
D058945,Lipoxygenase (1992-2010),14538
D058952,Papillomaviridae (1989-2010),14539
D058953,Stem Cells (1994-2010),14540
D058954,Pancreas/cytology (1998-2010),14541
D058955,Metals (1962-2010),14542
D058957,Coronavirus (2004-2010),14543
D058958,specific organ/radiation effects (1979-2010),14544
D058971,specific muscles/surgery (1968-2010),14545
D058972,Membrane Transport Proteins (1978-2010),14546
D058974,Phylogeny (1993-2010),14547
D058975,"Receptors, Cell Surface (1987-2010)",14548
D058976,"Folate Receptors, GPI-Anchored (1980-2010)",14549
D058979,Membrane Transport Proteins (2005-2010),14550
D058980,Information Storage and Retrieval (1996-2010),14551
D058985,Stem Cells or specifics (2000-2010),14552
D058986,Phosphodiesterase Inhibitors (1977-2010),14553
D058987,Phosphodiesterase Inhibitors (1977-2010),14554
D058988,Phosphodiesterase Inhibitors (1977-2010),14555
D058989,Cryopreservation (1984-2010),14556
D058992,Activities of Daily Living (1990-2010),14557
D058994,Fallopian Tubes/surgery (1963-2010),14558
D058995,Powders (1991-2010),14559
D058999,Behavior (1970-2010),14560
D059000,Climate (1995-2010),14561
D059002,Androgen Antagonists (1978-2010),14562
D059003,DNA Topoisomerases (2002-2010),14563
D059004,DNA Topoisomerases/antagonists & inhibitors (1994-2002),14564
D059005,"DNA Topoisomerases, Type II/antagonists & inhibitors (1994-2010)",14565
D059006,Chromosomes (1963-2010),14566
D059007,Chromosomes (1963-2010),14567
D059014,Sequence Analysis or specifics (1998-2010),14568
D059015,Telemetry (2004-2010),14569
D059017,Nursing Care (2000-2010),14570
D059019,Forms and Records Control (1978-2010),14571
D059020,Suicide (1966-2010),14572
D059021,Laboratories (1968-2010),14573
D059027,Conservation of Natural Resources (1996-2010),14574
D059029,Waste Management (2006-2010),14575
D059030,Government Agencies (1966-2010),14576
D059032,Learning (1985-2010),14577
D059035,Patient Care (2000-2010),14578
D059045,Chromosomes (1964-2010),14579
D059065,Medication Errors/prevention & control (2003-2010),14580
D059066,Economics (1982-2010),14581
D059125,Humans (1965-2011),14582
D059126,Enterobacteriaceae (2009-2011),14583
D059128,Alphaproteobacteria (1997-2011),14584
D059145,"Arthroplasty, Replacement (2003-2011)",14585
D059146,specific neoplasms/secondary/surgery (1980-2011),14586
D059147,Sexual Behavior (2004-2011),14587
D059167,Neurons (1999-2011),14588
D059168,Tunica Media/ultrasonography (1994-2011),14589
D059186,"Radiotherapy, Adjuvant (1997-2011)",14590
D059206,Fossil Fuels (1966-2011),14591
D059225,Pain (1966-2011),14592
D059226,Pain (1963-2011),14593
D059227,Synaptic Transmission (1969-2011),14594
D059228,Vascular Diseases (1982-2011),14595
D059229,Osteotomy (1969-2011),14596
D059230,Reflex (1991-2011),14597
D059245,"Respiratory Distress Syndrome, Newborn (1966-2011)",14598
D059246,Respiration Disorders (1966-2011),14599
D059247,Fertility (1992-2011),14600
D059248,"Radiotherapy, Adjuvant (1994-2011)",14601
D059249,Mycoses (1966-2011),14602
D059250,Drug Administration Schedule (2003-2011),14603
D059265,Pain (1963-2011),14604
D059266,Osteonecrosis (2005-2011),14605
D059267,Cardiomegaly (1964-2011),14606
D059268,Vaginitis (1965-2011),14607
D059285,Twins (1963-2011),14608
D059286,Triplets (1968-2011),14609
D059287,Quadruplets (1965-2011),14610
D059288,Quintuplets (1966-2011),14611
D059289,Elasticity (1990-2011),14612
D059290,Dopamine (1964-2011),14613
D059305,Dietary Fats (1964-2011),14614
D059326,Serotonin (1965-2011),14615
D059327,"Hand Deformities, Congenital (1963-2011)",14616
